smiles
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=CC=C(OC2=CC=CC=C2C)C=C1
CC1=C2N(CCO)C3=C(C=CC=C3)C2=C(C)C2=C1C=CN=C2
CC(O)[C@H](NS(=O)(=O)c1ccc(NC(C)=O)cc1)C(O)=O
NC1=CC=CC=C1SCC1=CC=CC=C1
CCCC(NS(=O)(=O)c1ccc(NC(C)=O)cc1)C(O)=O
COC(=O)NC1=NC2=CC(C)=C(C)C=C2N1CC(O)C(O)C(O)CO
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CN(C(=O)C1)c1ccccc1F
CCOC(=O)NC1=NC2=CC(Cl)=CN=C2N1
CC(=O)OC1C(OC2OC(C)(C)OC12)C(N=[N+]=[N-])C(=O)CC1=CC=CC=C1
COC(=O)C1=CC(=CC(N)=C1)C1=CC=C(Cl)C=C1
COC(=O)C(NC(=O)C1=CC=CC=C1)C(C)O
C1CCC(CC1)N\C(=N\C1CCCCC1)N1CCOCC1
CCCCN(CCCC)CC(O)C1=CC2=C(C=CN=C2)C2=C1C=CC(=C2)C(F)(F)F
CN1N=CN(\N=C\C2=CC=C(S2)[N+]([O-])=O)C1=O
CC(C)[C@H](NC(=O)Cc1csc(n1)-c1ccc(OC(F)(F)F)cc1)C(O)=O
Cc1ccc(cc1)S(=O)(=O)NC(C(O)=O)c1ccccc1
CSCCC(NS(=O)(=O)c1ccc(cc1)C(C)C)C(O)=O
Cc1cc(C)c(C)c(c1C)S(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O
CC(S)CN
COc1ccc(cc1)C1N(CCc2cc(OC)c(OC)cc12)C(=O)N[C@@H](CC(C)C)C(O)=O
COC(=O)[C@H](CCSC)NC(=O)Cn1nnc2ccccc2c1=O
CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C(O)=O
CSCC[C@H](NC(=O)CCn1c(=O)[nH]c2ccccc2c1=O)C(O)=O
CC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCOCC1
CSC1=NN=C(S1)C1=CC=C(C)C=C1
Cn1c2ccc(cc2n(C)c1=O)S(=O)(=O)NC(Cc1ccccc1)C(O)=O
COc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
COc1ccccc1CCNC(=O)C[C@@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O
CCCC(NS(=O)(=O)c1ccc(OC)cc1)C(O)=O
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CN(C(=O)C1)c1ccc(F)cc1
Cc1cc(C)c(C)c(c1C)S(=O)(=O)NC(Cc1ccccc1)C(O)=O
CC(C)[C@H](NC(=O)[C@H](C(C)C)n1nnc2ccccc2c1=O)C(O)=O
CC(N)CSCC1=CC=CC=C1
CC(C)[C@H](NC(=O)N1CCN(CC1)c1ccc(Cl)cc1)C(O)=O
CCOC1=CC=C(C=C1)S(=O)(=O)N1CCN(C(C)C1)S(=O)(=O)C1=CC=C(OCC)C=C1
CN1CCN(CC1)C1=CC=CC=C1
CCN(CC)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1
Cc1cc(O)c2c(C)c(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)c(=O)oc2c1
CC(=O)N\N=C\C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
O=C(NCCc1c[nH]c2ccccc12)[C@@H](c1ccccc1)n1cnnn1
O=C1CCC2=C1NC1=CC=CC=C21
CCOC(=O)C1=NN(C(=O)C2=C(Cl)C=CC=C2)C(N)=N1
COc1ccc2n(CC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)ccc2c1
COc1cc2cc([nH]c2cc1OC)C(=O)NCC(=O)NCCc1c[nH]c2ccccc12
COc1ccc2n(C)c(cc2c1)C(=O)N[C@@H](C)C(=O)NCCc1c[nH]c2ccccc12
CSCCC(NS(=O)(=O)c1cc2[nH]c(=O)[nH]c2cc1C)C(O)=O
Cc1ccc(cc1)S(=O)(=O)NC(=O)NC(C)(C)Cc1ccccc1
CSCC[C@H](NC(=O)Cn1nc(ccc1=O)-c1ccc(SC)cc1)C(O)=O
CC1=CC(CCNC=O)=C(C)C=C1
Cc1c(OCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)ccc2c(C)c(C)c(=O)oc12
COc1ccc(cc1OC)S(=O)(=O)N1CCCC1C(O)=O
CCCCCCCCCCCCSCC1=NC2=CC=CC=C2N1
CCC(NS(=O)(=O)c1ccccc1)C(O)=O
CC(C)C[C@H](N)C(=O)Nc1ccc(Oc2ccccc2)cc1
OC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2[nH]c(=O)oc2c1
CC(C)(C)c1ccc(cc1)S(=O)(=O)NC(CC(O)=O)c1ccccc1
[O-][N+](=O)C1=CC=C(O1)\C=C\C1=CC=NC=C1
CCCCC(NC(=O)CCc1c[nH]c2ccccc12)C(O)=O
O=C1Nc2ccc(c3cccc1c23)S(=O)(=O)Nc1ccccc1Oc1ccccc1
Cn1c2ccc(cc2n(C)c1=O)S(=O)(=O)N1CCCC1C(O)=O
COC1OC2COC(OC2C(OC(=O)OC)C1NC(=O)OC)C1=CC=CC=C1
O=C(C[C@@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O)NC1CCCCC1
CC(NS(=O)(=O)c1ccccc1)C(O)=O
CSCC[C@H](NC(=O)Cn1nnc2ccccc2c1=O)C(O)=O
CCOC(=O)C1=CC(=O)C2=CC=CC(C)=C2N1
Fc1cc(F)cc(Cc2nc3nccc(-c4cccs4)n3n2)c1
Cc1nnc(NS(=O)(=O)CCN2C(=O)c3ccccc3C2=O)s1
CC(Cc1c[nH]c2ccccc12)NC(=O)CCn1ccc2ccc(F)cc12
CCCCS(=O)(=O)NC(C)CC1=CC=CC=C1
OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cn1nnc2ccccc2c1=O
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCn1cnc2ccccc2c1=O
O=C(Cn1nnc2ccccc2c1=O)N1CCC(Cc2ccccc2)CC1
CCCCC(NS(=O)(=O)c1cccc(c1)C(F)(F)F)C(O)=O
COC(C1=NC2=C(N1)C=CC(C)=C2)C1=CC=CC=C1
COc1cc2CC(N(Cc2cc1OC)C(=O)CCc1c[nH]c2ccccc12)C(O)=O
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
NC(CC1=CC=CC=C1)C(=O)NC1=CC=CC(=C1)[N+]([O-])=O
OC(=O)C1CCCN(C1)C(=O)Cn1nc(ccc1=O)-c1ccc(Cl)cc1
COc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccccc1)C(O)=O
CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(cc1Cl)[N+]([O-])=O
CC(C)[C@@H](C(=O)NCCc1c[nH]c2ccccc12)n1nnc2ccccc2c1=O
COC1=CC(CCC2=NC3=C(N=C2)N=C(N)N=C3N)=CC(OC)=C1OC
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc2c(cc(=O)oc2c1)-c1ccccc1
COc1ccc(cc1)S(=O)(=O)N[C@@H](C)C(O)=O
CC(C)[C@H](NS(=O)(=O)c1ccccc1)C(O)=O
Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccccc1)C(O)=O
Cn1nc2CSCc2c1NC(=O)Cn1nnc2ccccc2c1=O
CCc1cc(=O)oc2cc(OC(C)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)ccc12
CC(C)C[C@H](NC(=O)N1[C@@H](C(C)C)C(=O)Nc2ccccc12)C(O)=O
CC(C)[C@H](NC(=O)CCCCCn1nnc2ccccc2c1=O)C(O)=O
COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)N1Cc2ccccc2C1=O
C[C@@H](C(=O)NCCc1c[nH]c2ccccc12)n1nnc2ccccc2c1=O
CS\C(N)=N\C(=O)NC1=CC=CC=C1
CC(C)[C@H](NC(=O)[C@H]1CC[C@H](Cn2cnc3ccccc3c2=O)CC1)C(O)=O
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC(CC1)C(=O)NCC(O)=O
COC(=O)\C=C(\O\N=C(/N)CC1=CC2=CC=CC=C2C=C1)C(=O)OC
CN1C2CCC1CN(C2)C(=O)C1CCCCC1
CSC(=S)NNC(=O)C1CCCCC1
C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NCCc1c[nH]c2ccccc12
CSCC[C@H](NC(=O)Cc1csc(n1)-c1ccc(OC(F)(F)F)cc1)C(O)=O
CC(C)CCNC(=O)C[C@@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O
COc1ccc(cc1)S(=O)(=O)[C@H]1CS(=O)(=O)C[C@@H]1NCCc1c[nH]c2ccccc12
Cc1ccccc1Oc1ccc(cc1)S(=O)(=O)NCCCCCC(O)=O
COc1ccc(cc1)S(=O)(=O)N1CCc2cc(OC)c(OC)cc2C1CC(O)=O
CC(C)[C@H](NC(=O)CCc1ccc2n(C)c(=O)c(C)nc2c1)C(O)=O
Clc1ccccc1COC(=O)CN1C(=O)c2ccccc2C1=O
OC(C1=NC2=C(O1)C=CC(Cl)=C2)C1=CC=CC=C1
OC(=O)C[C@H](NC(=O)CCn1nnc2ccccc2c1=O)C(O)=O
OC(=O)CCCNS(=O)(=O)c1ccc(cc1)C1CCCCC1
S=C1NN=CN1C1=CC=CC=C1
CCCCN(CCCC)CC(O)C1=C2C=CC(Br)=CC2=C2C=C(Br)C=CC2=C1
CC1=NN=C(S1)N1CCN(C1=O)[N+]([O-])=O
O=c1[nH]nc(SCc2cccc(Oc3ccccc3)c2)c(=S)[nH]1
COC(=O)NCC1=NC2=CC(Cl)=CC=C2N1
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)Cc1csc(n1)-c1c(Cl)cccc1Cl
COc1cc2CCN(Cc2cc1OC)C(=O)N[C@@H](CC(C)C)C(O)=O
CCOC(=O)c1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)scc1-c1ccc(Cl)cc1
CCCN1CCN(CC1)C1=CC=CC=C1
C[C@H](NC(=O)[C@@H](C)n1cnc2ccccc2c1=O)C(=O)NCCc1c[nH]c2ccccc12
CSc1ccc(cc1)-c1ccc(=O)n(CC(=O)N2CCCC(C2)C(O)=O)n1
COC(=O)NCC1=NC2=CC(Cl)=C(Cl)C=C2N1
CC(Sc1nc(-c2ccccc2)c(C#N)c(=O)[nH]1)C(=O)Nc1ccc(Oc2ccccc2)cc1
C1CN(CCN1)C1=CC=CC=C1
[O-][N+](=O)C1=CC=C(S1)\C=N\NC(=O)C1=NC=CC=C1
OC(=O)C1CCCN(C1)C(=O)Cn1ncc2ccccc2c1=O
O=CNNC(=S)NCC1=CC=CC=C1
CSCC[C@H](NC(=O)N1CCN(CC1)C(=O)c1c[nH]c2ccccc12)C(O)=O
ClC1=C(NC(=S)NC(=O)CCN2C(=O)C3=CC=CC=C3C2=O)C=CC=C1
CC(Oc1ccc2ccc(=O)oc2c1)C(=O)NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O
COc1cccc(c1)-c1nc(CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)cs1
COc1ccc(OC)c2n(C)c(cc12)C(=O)N[C@@H](C)C(=O)NCCc1c[nH]c2ccccc12
CC(C)C[C@H](NS(=O)(=O)c1ccc(C)cc1)C(O)=O
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1c(C)cc(C)cc1C
CCOC(=O)C1=CC=C(C=C1)N(CCC=C)S(=O)(=O)C1=CC=C(C)C=C1
COC1OC2COC(OC2C(O)C1NC(C)=O)C1=CC=CC=C1
CSCCC(NS(=O)(=O)c1ccc2[nH]c(=O)oc2c1)C(O)=O
COc1ccc(cc1)C1C2C3CC(C2Sc2[nH]c(=O)sc12)C1C3C(=O)N(C(C)C(O)=O)C1=O
CC1(C)C2CCC1(CS(=O)(=O)Nc1ccc(cc1)S(=O)(=O)NC1CCCCC1)C(=O)C2
COC1OC2COC(OC2C(OC(=S)NC2=CC=CC=C2)C1O)C1=CC=CC=C1
Cc1ccc(cc1)S(=O)(=O)N1CCCCC1C(O)=O
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)Cn1nnc2ccccc2c1=O
O=C(NC1=NC=NC2=C1NC=N2)C1=CC=CC=C1
CC1=CC(=CC=C1)N1CCNCC1
CC1=NC(=CC2=CC=C(C=C2)C#N)C(=O)O1
CC(=O)N1C=CN=C1\C=C\C1=CC=C(O1)[N+]([O-])=O
COC(=O)\C=C(\O\N=C(/N)C1=NC=C(C)C=C1)C(=O)OC
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCn1ccc2c(Br)cccc12
CN1C(=O)N(CC(=O)NCCc2c[nH]c3ccccc23)C(=O)C11CCCCC1
NS(=O)(=O)c1ccc(CNC(=O)CC2NC(=O)N(CCc3c[nH]c4ccccc34)C2=O)cc1
O=C(C[C@@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O)NCCc1ccncc1
O=C(CCn1nnc2ccccc2c1=O)N1CCC[C@H]1c1nc2ccccc2[nH]1
OC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc(Oc2ccccc2Cl)cc1
O=C(C1=NC2=C(O1)C=CC=C2)C1=CC=CC=C1
O=C(Nc1nc2ccccc2s1)[C@H]1CC[C@H](Cn2nnc3ccccc3c2=O)CC1
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1C(O)=O
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC(CC1=CC=CC=C1)C(O)=O
O=C(Nc1ccc(cc1)S(=O)(=O)NC1CCCCC1)C1CCCO1
COC(=O)C1=CC2=CC=C(Cl)C=C2C2=C1C=CN=C2
C[C@H](NS(=O)(=O)c1ccc(NC(C)=O)cc1)C(O)=O
O=C(CCCCCn1nnc2ccccc2c1=O)Nc1nnc(s1)C1CCC1
CN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O
COC(=O)NCC1=NC2=CC(C)=CC=C2N1
FC1=CC=C(C=C1)N1CCNCC1
CCCc1cc(=O)oc2cc(C)cc(OCC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)c12
CCN(CC)C(=O)N1CCN(CC1)C1=CC=CC=C1Cl
COc1ccc(OC)c(c1)S(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O
COc1ccc(cc1)S(=O)(=O)N1CCC[C@H]1C(O)=O
COC(=O)NCC1=NC2=CC(C)=C(C)C=C2N1
CN1N=CN(\N=C\C2=CC=C(O2)[N+]([O-])=O)C1=O
OC1=CC=CC=C1CC1=NC2=CC=CC=C2S1
OC1(CCN(CC1)C(=O)CNC(=O)Cn1nnc2ccccc2c1=O)c1ccc(Cl)cc1
COc1ccc(cc1)C(=O)NCC(=O)NC(CCSC)C(O)=O
COC(=O)[C@H](C)NC(=O)CCCn1nnc2ccccc2c1=O
CC(C)[C@H](NC(=O)CCCn1c(=O)[nH]c2ccccc2c1=O)C(O)=O
COC(=O)NC1=NC2=CC(Br)=CN=C2N1
COC(=O)C1=CC2=CN=CC=C2C2=C1C=CC(=C2)C(F)(F)F
CC1CC(=O)NC2=CC=CC=C2N1S(=O)(=O)C1=CC=C(OC2=CC=CC=C2C)C=C1
CCC(CC)(CC1CO1)OCC1=CC=CC=C1
COC(=O)NCCCCCCCCNC(=O)OC
O=C(N1CCCc2ccc(NS(=O)(=O)CCN3C(=O)c4ccccc4C3=O)cc12)c1cccnc1
CCCCCC(C)NCCC(O)C1=CC2=C(C=C(C=C2)C(F)(F)F)C2=CC(=CC=C12)C(F)(F)F
COc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(CCSC)C(O)=O
CC1=CC=C(C=C1)S(=O)(=O)N\N=C\C1=CNC2=CC=CC=C12
COC(=O)NCC1=NC2=CC3=CC=CC=C3C=C2N1
CCCCC(NC(=O)CCn1nnc2ccccc2c1=O)C(O)=O
Cc1cc(OCC(=O)N[C@@H](Cc2ccccc2)C(=O)NCCC(O)=O)c2c3CCCc3c(=O)oc2c1
CC(NS(=O)(=O)c1ccc2OCCOc2c1)C(O)=O
OC(=O)CNS(=O)(=O)c1ccc(Oc2ccccc2Cl)cc1
OC(=O)C1=CC(=O)C2=CC(Cl)=CC=C2N1
COc1ccc(cc1)S(=O)(=O)NC(Cc1ccc(Cl)cc1)C(O)=O
OC(=O)C1=C(O)C=C(NC(=O)C(Cl)C2=CC=CC=C2)C=C1
OC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCN(CC1)C(=O)c1c[nH]c2ccccc12
OC(C1=NC2=CC=CC=C2S1)C1=CC=CC=C1
CC(C)[C@H](N1Cc2ccccc2C1=O)C(=O)NCCc1ccc(cc1)S(N)(=O)=O
COc1ccc(cc1)C1(CNC(=O)N[C@@H](Cc2ccccc2)C(O)=O)CCOCC1
CC(C)[C@H](NC(=O)Cc1ccc2OC(C)(C)CCc2c1)C(O)=O
CC1=CC=C(C=C1)S(=O)(=O)N\N=C\C1=CC=CC=C1O
CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCCCC1
COC(=O)C1CN(CC2=C1C=CC=C2)S(=O)(=O)C1=CC=C(OC)C=C1
O=C(CCN1C(=O)c2ccccc2C1=O)NCc1ccc2OCOc2c1
CN(C)CC(OCC1=CC=CC=C1)OCC1=CC=CC=C1
[O-][N+](=O)C1=CC=CC(=C1)N1CCNC1=O
COc1ccc(cc1)-c1nc(CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)cs1
CC(C)C(NC(=O)c1ccc(Cl)cc1)C(O)=O
COc1ccc(c2ccccc12)S(=O)(=O)NC(C(C)C)C(O)=O
OC(=O)c1cccc(c1)S(=O)(=O)NC1CCCCC1
O=C(Cn1nnc2ccccc2c1=O)N1CCC[C@H]1c1nc2ccccc2[nH]1
C[C@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc(Oc2ccccc2)cc1
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc2c3CCCCc3c(=O)oc2c1
COc1ccc(cc1)C1N(CCc2cc(OC)c(OC)cc12)C(=O)N[C@@H](CCSC)C(O)=O
Fc1cccc(F)c1CNC(=O)Cn1nnc2ccccc2c1=O
COc1ccc2c(C)c(CC(=O)N[C@H](Cc3c[nH]c4ccccc34)C(O)=O)c(=O)oc2c1
OC(=O)C1CCCCC1CN1C(=O)c2ccccc2C1=O
CCCCCNC(=O)C[C@@H]1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O
CCCc1cc(=O)oc2cc(OC(C)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)ccc12
COc1cc(C)cc2oc(=O)c(CC(=O)N[C@H](Cc3c[nH]c4ccccc34)C(O)=O)c(C)c12
COc1ccc(cc1)S(=O)(=O)C(CNC(=O)CCN1C(=O)c2ccccc2C1=O)c1ccco1
Cc1nc(sc1C)C1=C(N)N(CC1=O)c1ccc(Oc2ccccc2)cc1
CC(Oc1ccc2c(C)cc(=O)oc2c1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
CCCCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1
CSCC[C@H](NC(=O)CCCn1nnc2ccccc2c1=O)c1nnc2ccccn12
O=C(NCCc1c[nH]c2ccccc12)c1ccc(s1)-c1ccccc1
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCn1ccc2ccc(Br)cc12
O=C(Cn1nnc2ccccc2c1=O)N1CCN(CC1)C(=O)C1COc2ccccc2O1
COc1ccc(cc1)C1(CN2C(=O)N[C@@H](CCC(O)=O)C2=O)CCOCC1
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCn1c2ccccc2sc1=O
Cc1cc(=O)c2cc(Cl)ccc2n1CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
Cc1cc(OCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)c2c(C)c(C)c(=O)oc2c1
CSc1ccc(cc1)C(NC(=O)OC(C)(C)C)C(O)=O
CSCC[C@@H](NC(=O)c1sc(nc1C)-c1ccc(OC(F)(F)F)cc1)C(O)=O
O=C(NCCc1c[nH]c2ccccc12)C1Cc2ccccc2C(=O)O1
CCc1ccc(cc1)S(=O)(=O)NCCN1CCN(CC1)S(=O)(=O)c1ccc(CC)cc1
COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1-n1cnnn1
NC(=O)c1ccc(NC(=O)C[C@@H]2NC(=O)N(CCc3c[nH]c4ccccc34)C2=O)cc1
Cc1cc(OCC(=O)NC(Cc2c[nH]c3ccccc23)C(O)=O)cc(C)c1Cl
O=C(NC1=CC=CN=C1NC(=O)C1=CSC=N1)C1=CSC=N1
OC(=O)CCC(=O)NCCc1c[nH]c2ccccc12
Cc1c(OCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)ccc2c3CCCCc3c(=O)oc12
OC(=O)C1CCCN1C(=O)Cn1nnc2ccccc2c1=O
FC(F)(F)C1=CC=C2C(C=O)=CC3=C(N=CC=C3)C2=C1
CC(C)[C@H](N1Cc2ccccc2C1=O)C(=O)NCCc1c[nH]c2ccc(F)cc12
CSC1=NN=C(S1)C1=CC=NC=C1
Cc1cc(ccc1F)S(=O)(=O)NC(Cc1ccccc1)C(O)=O
CCOC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(C)cc1
OC1(NC(=O)NC(C1C(=O)c1cccs1)c1cccc(Oc2ccccc2)c1)C(F)(F)F
OC(=O)C[C@H](NC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1)C(O)=O
COC(=O)[C@H](C)NC(=O)N1CCN(CC1)C(=O)CCCc1c[nH]c2ccccc12
CNC(C1=NC2=C(N1)C=CC(C)=C2)C1=CC=CC=C1
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1
[O-][N+](=O)C1=CC=C(S1)\C=N\NC(=O)CCCCCCCCC=C
CCN(CC)C(=O)N1CC2CCC(C1)N2C
CCOC(=O)CN1C2=CC=CC=C2C2=C1C=CC=C2
